epoch accuracy loss val_accuracy val_loss
0 0.23932188749313354 2.3424479961395264 0.23848238587379456 1.989041805267334
1 0.35050639510154724 1.6071585416793823 0.3360433578491211 1.9285674095153809
2 0.40752971172332764 1.4452887773513794 0.4769647717475891 1.8547418117523193
3 0.42822545766830444 1.3899905681610107 0.4932249188423157 1.8551491498947144
4 0.44760018587112427 1.3598506450653076 0.49593496322631836 1.9355695247650146
5 0.45948922634124756 1.3456730842590332 0.46883469820022583 1.960221767425537
6 0.46147072315216064 1.4139320850372314 0.4471544623374939 2.022819995880127
7 0.47335976362228394 1.3051660060882568 0.4850948452949524 1.757548213005066
8 0.4641127288341522 1.52431321144104 0.4742547571659088 1.9942030906677246
9 0.48172610998153687 1.4285399913787842 0.4796747863292694 2.1799488067626953
10 0.48172610998153687 1.8226808309555054 0.5203251838684082 1.8396334648132324
11 0.49449580907821655 1.2496715784072876 0.5149051547050476 1.8311504125595093
12 0.5068252086639404 1.1718652248382568 0.5067750811576843 1.8233771324157715
13 0.5191545486450195 1.1343317031860352 0.5501354932785034 1.7381330728530884
14 0.5277410745620728 1.3135206699371338 0.5555555820465088 1.5493935346603394
15 0.5413914322853088 1.2733383178710938 0.5609756112098694 1.722481608390808
16 0.5136503577232361 1.9283342361450195 0.5176151990890503 1.826409101486206
17 0.5066050291061401 1.878771424293518 0.4823848307132721 2.4338107109069824
18 0.4988991618156433 1.504832148551941 0.5365853905677795 1.697686791419983
19 0.5226772427558899 1.707258939743042 0.5149051547050476 1.8578176498413086
20 0.5050638318061829 5.649394512176514 0.574525773525238 1.9035699367523193
21 0.5374284386634827 10.505422592163086 0.5474254488945007 1.674310564994812
22 0.5369881391525269 2.067251205444336 0.5203251838684082 2.013232946395874
23 0.5107882022857666 1.5060298442840576 0.5447154641151428 2.0102150440216064
24 0.5519595146179199 10.52408504486084 0.5609756112098694 1.687131643295288
25 0.5389696359634399 5.171513080596924 0.5528455376625061 1.5766468048095703
26 0.5299427509307861 3.5373120307922363 0.5907859206199646 2.2280220985412598
27 0.5178335309028625 7.1732916831970215 0.5501354932785034 1.8373404741287231
28 0.5239982604980469 16.535484313964844 0.501354992389679 2.1570794582366943
29 0.49251431226730347 3.234675645828247 0.5230352282524109 2.0809032917022705
30 0.5074856877326965 2.1450021266937256 0.5420054197311401 2.072817087173462
31 0.4889916479587555 5.889168739318848 0.5447154641151428 1.9270703792572021
32 0.5182738900184631 3.0504672527313232 0.5582655668258667 1.9618890285491943
33 0.5435931086540222 1.3495314121246338 0.5609756112098694 1.8757355213165283
34 0.5649493336677551 6.495150566101074 0.6016260385513306 2.073523759841919
35 0.5627477169036865 27.595157623291016 0.5934959053993225 1.7869490385055542
36 0.600616455078125 12.022214889526367 0.6531165242195129 1.8613967895507812
37 0.6118450164794922 1.011556625366211 0.6287263035774231 2.0253138542175293
38 0.6354029178619385 0.8868870735168457 0.631436288356781 1.840246558189392
39 0.6583002805709839 0.8341203927993774 0.6666666865348816 1.775009036064148
40 0.6560986638069153 0.8012945652008057 0.6585366129875183 2.1592204570770264
41 0.6756935119628906 0.7518543004989624 0.6666666865348816 1.8185402154922485
42 0.6814178824424744 0.7174428105354309 0.6747967600822449 2.1228127479553223
43 0.6809775233268738 0.7071189880371094 0.6829268336296082 1.9093056917190552
44 0.690885066986084 0.6956760883331299 0.6856368780136108 1.89402174949646
45 0.6904447674751282 0.6872946619987488 0.6991869807243347 1.8086620569229126
46 0.6891237497329712 0.6838632822036743 0.707317054271698 1.9785996675491333
47 0.6924262642860413 0.6844802498817444 0.696476936340332 1.9341566562652588
48 0.6952884197235107 0.6710807085037231 0.6883468627929688 1.9136369228363037
49 0.6913254261016846 0.665814995765686 0.6883468627929688 1.959922432899475
50 0.6988111138343811 0.6639130115509033 0.6802167892456055 2.024176836013794
51 0.6948480606079102 0.6687650084495544 0.6910569071769714 1.7125777006149292
52 0.6864817142486572 0.7552610039710999 0.6802167892456055 2.1219279766082764
53 0.638265073299408 1.4010902643203735 0.6368563771247864 1.8600682020187378
