epoch accuracy loss val_accuracy val_loss
0 0.187362402677536 409.7280578613281 0.3604336082935333 21.13956069946289
1 0.3549097180366516 5.247063159942627 0.45799458026885986 5.641732692718506
2 0.3974020183086395 3.907525062561035 0.46612465381622314 2.840780019760132
3 0.4332892894744873 2.488396167755127 0.46070459485054016 3.01430082321167
4 0.4478203356266022 2.226905107498169 0.46070459485054016 4.31833028793335
5 0.46125054359436035 2.0321762561798096 0.4769647717475891 3.3244237899780273
6 0.4654337167739868 1.84182870388031 0.4796747863292694 2.4109768867492676
7 0.4669749140739441 1.685926914215088 0.4850948452949524 2.138622760772705
8 0.4744606018066406 1.5976451635360718 0.46883469820022583 1.9009437561035156
9 0.4779832661151886 1.5313559770584106 0.49864497780799866 1.8028961420059204
10 0.48348745703697205 1.4880796670913696 0.4742547571659088 1.8969995975494385
11 0.48392778635025024 1.4092270135879517 0.49593496322631836 1.946157455444336
12 0.48260676860809326 1.4104394912719727 0.5121951103210449 1.5714809894561768
13 0.49361515045166016 1.3625617027282715 0.5230352282524109 1.6232309341430664
14 0.5015411972999573 1.3389077186584473 0.5420054197311401 1.6400184631347656
15 0.5 1.3299074172973633 0.5365853905677795 1.6707816123962402
16 0.5015411972999573 1.3080837726593018 0.5203251838684082 1.6174559593200684
17 0.5114486813545227 1.2803173065185547 0.5230352282524109 1.791279673576355
18 0.51298987865448 1.2879729270935059 0.5040650367736816 1.7172434329986572
19 0.5039629936218262 1.2630268335342407 0.5257452726364136 1.7790515422821045
20 0.5191545486450195 1.2370753288269043 0.5311653017997742 1.7284008264541626
21 0.5184940695762634 1.2299766540527344 0.4932249188423157 1.7458945512771606
22 0.5189343690872192 1.2201718091964722 0.5284552574157715 1.7049256563186646
23 0.5284016132354736 1.1961764097213745 0.5230352282524109 1.6942769289016724
24 0.5299427509307861 1.203784465789795 0.5257452726364136 1.8000577688217163
25 0.5273007750511169 1.1838551759719849 0.56639564037323 1.7833389043807983
26 0.5343461036682129 1.1935590505599976 0.56639564037323 1.5966262817382812
27 0.5378687977790833 1.172235131263733 0.5691056847572327 1.790065884590149
28 0.5424922704696655 1.1679396629333496 0.5582655668258667 1.7477468252182007
29 0.5358873009681702 1.1640055179595947 0.5582655668258667 1.8373808860778809
