epoch accuracy loss val_accuracy val_loss
0 0.3753852844238281 1.730415940284729 0.3658536672592163 1.981716275215149
1 0.4141347408294678 1.515405535697937 0.3658536672592163 1.883133053779602
2 0.4313077926635742 1.4464691877365112 0.4119241237640381 1.8640854358673096
3 0.42734476923942566 1.4088385105133057 0.4417344033718109 2.028822422027588
4 0.4478203356266022 1.391498327255249 0.4363143742084503 1.9057999849319458
5 0.46279171109199524 1.34745192527771 0.4471544623374939 1.9781957864761353
6 0.45068252086639404 1.359667181968689 0.42818427085876465 2.0384600162506104
7 0.45948922634124756 1.3357261419296265 0.41734418272972107 2.187163829803467
8 0.4581682085990906 1.3482742309570312 0.4444444477558136 2.158121109008789
9 0.46301189064979553 1.3182936906814575 0.4498645067214966 2.2307095527648926
10 0.4689564108848572 1.306118369102478 0.42547425627708435 2.3289241790771484
11 0.4760017693042755 1.2941370010375977 0.42276424169540405 2.2485268115997314
12 0.49207398295402527 1.2733534574508667 0.4742547571659088 2.340308666229248
13 0.4872303009033203 1.280578374862671 0.4823848307132721 2.3298981189727783
14 0.4797446131706238 1.2715612649917603 0.47154471278190613 2.3240902423858643
15 0.48480844497680664 1.2549275159835815 0.4850948452949524 2.5702269077301025
16 0.4773227572441101 1.2604296207427979 0.4769647717475891 2.510660409927368
17 0.48370760679244995 1.2369457483291626 0.4823848307132721 2.264038324356079
18 0.4861294627189636 1.2465606927871704 0.47154471278190613 2.6934115886688232
19 0.49361515045166016 1.2398841381072998 0.4444444477558136 2.3475866317749023
20 0.49251431226730347 1.220786690711975 0.46883469820022583 2.5686612129211426
21 0.5015411972999573 1.215724229812622 0.4823848307132721 2.448734998703003
22 0.49515631794929504 1.212235927581787 0.46070459485054016 2.3858258724212646
23 0.5002201795578003 1.2278913259506226 0.45799458026885986 2.2742867469787598
24 0.49427565932273865 1.2170404195785522 0.46070459485054016 2.2877657413482666
25 0.49471598863601685 1.2105026245117188 0.4932249188423157 2.4439847469329834
26 0.5059444904327393 1.1978201866149902 0.47154471278190613 2.256239891052246
27 0.5030823349952698 1.1750822067260742 0.47154471278190613 2.4809179306030273
28 0.5030823349952698 1.1932693719863892 0.4932249188423157 2.883613109588623
29 0.49471598863601685 1.1952035427093506 0.46883469820022583 2.3082056045532227
30 0.5037428736686707 1.1793031692504883 0.4146341383457184 2.527196168899536
31 0.514310896396637 1.1719183921813965 0.46341463923454285 2.529555082321167
32 0.5050638318061829 1.1954929828643799 0.5040650367736816 2.3989925384521484
33 0.5138705372810364 1.162590503692627 0.4742547571659088 2.1651530265808105
34 0.5125495195388794 1.161600112915039 0.43089431524276733 2.2891457080841064
35 0.5063848495483398 1.176095962524414 0.4444444477558136 2.383082628250122
36 0.5072655081748962 1.154588222503662 0.501354992389679 2.4292690753936768
37 0.5213562250137329 1.1531511545181274 0.46883469820022583 2.3959953784942627
38 0.5189343690872192 1.1513967514038086 0.4769647717475891 2.641690254211426
39 0.5136503577232361 1.1594202518463135 0.4525745213031769 2.475787878036499
40 0.5165125727653503 1.1594462394714355 0.4742547571659088 2.6234817504882812
41 0.5138705372810364 1.1464916467666626 0.4796747863292694 2.63118052482605
42 0.5145310163497925 1.141644835472107 0.45799458026885986 2.326834201812744
43 0.5110083818435669 1.1354707479476929 0.45799458026885986 2.3157341480255127
44 0.5099075436592102 1.1419377326965332 0.5040650367736816 2.469686508178711
45 0.5275208950042725 1.1158193349838257 0.49593496322631836 2.3713619709014893
46 0.5222368836402893 1.1406482458114624 0.5040650367736816 2.6764020919799805
47 0.5198150873184204 1.1155240535736084 0.46341463923454285 2.36348032951355
48 0.5204755663871765 1.1229095458984375 0.4878048896789551 2.0912129878997803
49 0.5312637686729431 1.1137120723724365 0.4769647717475891 2.609107494354248
50 0.522016704082489 1.109573245048523 0.46883469820022583 2.4322872161865234
51 0.5303831100463867 1.118925929069519 0.45528456568717957 2.329430341720581
52 0.5275208950042725 1.1136478185653687 0.46612465381622314 2.4864957332611084
53 0.5226772427558899 1.1188509464263916 0.46070459485054016 2.3061728477478027
54 0.5295024514198303 1.1027814149856567 0.4905149042606354 2.494380235671997
55 0.5367679595947266 1.0990813970565796 0.45799458026885986 2.355804443359375
56 0.5356671214103699 1.1109991073608398 0.4905149042606354 2.3865466117858887
57 0.5400704741477966 1.1045153141021729 0.501354992389679 2.301483154296875
58 0.5303831100463867 1.108049750328064 0.501354992389679 2.105987548828125
59 0.5270805954933167 1.087658166885376 0.4823848307132721 2.349330186843872
60 0.5347864627838135 1.0897194147109985 0.4823848307132721 2.4781291484832764
61 0.5306032299995422 1.0952706336975098 0.4932249188423157 2.4757707118988037
62 0.5356671214103699 1.0902854204177856 0.4905149042606354 2.3317811489105225
63 0.5336856245994568 1.0780969858169556 0.49864497780799866 2.9464828968048096
64 0.5391897559165955 1.0712435245513916 0.49864497780799866 2.6082892417907715
65 0.5347864627838135 1.0926482677459717 0.4823848307132721 2.7224655151367188
66 0.5488771200180054 1.0615248680114746 0.4417344033718109 2.7840189933776855
67 0.5387494564056396 1.080660104751587 0.46612465381622314 2.5972487926483154
68 0.539630115032196 1.082998514175415 0.4932249188423157 2.4410431385040283
69 0.546675443649292 1.0618844032287598 0.4742547571659088 2.624770164489746
70 0.5462351441383362 1.0618013143539429 0.46070459485054016 2.547149181365967
71 0.5451343059539795 1.060124397277832 0.4823848307132721 2.4159252643585205
72 0.5438132882118225 1.0687358379364014 0.49864497780799866 2.3542070388793945
73 0.5416116118431091 1.0688973665237427 0.47154471278190613 2.6222448348999023
74 0.5365477800369263 1.0728236436843872 0.4878048896789551 2.6953587532043457
75 0.5385292768478394 1.081850528717041 0.49593496322631836 2.8289506435394287
76 0.5471158027648926 1.0581607818603516 0.4850948452949524 2.2786078453063965
77 0.5570233464241028 1.0341227054595947 0.49593496322631836 2.628129243850708
78 0.5490972995758057 1.0621469020843506 0.4850948452949524 2.217153549194336
79 0.5570233464241028 1.0397028923034668 0.4823848307132721 2.7243854999542236
80 0.5394099354743958 1.0754097700119019 0.49864497780799866 2.9086737632751465
81 0.5482166409492493 1.041550636291504 0.4769647717475891 2.4359567165374756
82 0.552619993686676 1.0538954734802246 0.4850948452949524 2.6885013580322266
83 0.551298975944519 1.0429608821868896 0.46341463923454285 2.396533727645874
84 0.5510787963867188 1.0398027896881104 0.4796747863292694 2.4816887378692627
85 0.5550418496131897 1.042414665222168 0.49864497780799866 2.6075425148010254
86 0.5453544855117798 1.0494029521942139 0.4905149042606354 2.559357166290283
87 0.5506384968757629 1.043492078781128 0.4932249188423157 2.6080398559570312
88 0.5490972995758057 1.027618408203125 0.4742547571659088 2.7567954063415527
89 0.5592250227928162 1.0342776775360107 0.4905149042606354 2.4319024085998535
90 0.5510787963867188 1.0506362915039062 0.4417344033718109 2.4452157020568848
91 0.5510787963867188 1.0326497554779053 0.49864497780799866 2.5690674781799316
92 0.5594452023506165 1.0241113901138306 0.4878048896789551 2.495682954788208
93 0.552619993686676 1.029502272605896 0.501354992389679 2.6158125400543213
94 0.553941011428833 1.0443445444107056 0.4905149042606354 2.5823047161102295
95 0.5581241846084595 1.0106910467147827 0.501354992389679 2.6475038528442383
96 0.5631880164146423 1.0069890022277832 0.46070459485054016 2.9253878593444824
97 0.5598855018615723 1.0189614295959473 0.5094850659370422 2.6170084476470947
98 0.5579040050506592 1.017863392829895 0.4850948452949524 2.4553518295288086
99 0.5658300518989563 1.0094702243804932 0.5067750811576843 2.64867901802063
100 0.5576838254928589 1.0282484292984009 0.43089431524276733 2.761781692504883
101 0.5565829873085022 1.0389230251312256 0.4769647717475891 2.4465458393096924
102 0.5598855018615723 1.0136607885360718 0.4932249188423157 2.4459474086761475
103 0.5625275373458862 1.0252125263214111 0.4878048896789551 2.174285411834717
104 0.5634081959724426 1.0155763626098633 0.5094850659370422 2.5245261192321777
105 0.5682518482208252 1.0161657333374023 0.5094850659370422 2.4412028789520264
106 0.5548216700553894 1.0249165296554565 0.49864497780799866 2.487617254257202
107 0.5561426877975464 1.008628249168396 0.46883469820022583 2.839468240737915
108 0.5636283755302429 1.004441738128662 0.5067750811576843 2.7854621410369873
109 0.5607661604881287 1.0239681005477905 0.501354992389679 2.6978487968444824
110 0.5645090341567993 1.0058788061141968 0.5094850659370422 2.5599451065063477
111 0.5565829873085022 1.0143506526947021 0.4905149042606354 2.3479697704315186
112 0.5697930455207825 1.0012847185134888 0.47154471278190613 2.7416810989379883
113 0.566930890083313 0.984000027179718 0.4850948452949524 2.7932963371276855
114 0.5722149014472961 0.9947811365127563 0.4742547571659088 2.464082956314087
115 0.565609872341156 1.0011672973632812 0.4850948452949524 2.152358055114746
116 0.5634081959724426 1.0163112878799438 0.5067750811576843 2.810213804244995
117 0.5592250227928162 1.011520504951477 0.5094850659370422 2.5472564697265625
118 0.5770585536956787 0.9976194500923157 0.4932249188423157 2.4087846279144287
119 0.5724350214004517 0.9804211258888245 0.5230352282524109 2.299821615219116
120 0.5581241846084595 1.011405110359192 0.5040650367736816 2.621567964553833
121 0.5640686750411987 0.9884979724884033 0.4932249188423157 2.54333233833313
122 0.5702334046363831 0.979362428188324 0.4878048896789551 2.639685869216919
123 0.5627477169036865 1.0045651197433472 0.4742547571659088 2.4583170413970947
124 0.5649493336677551 0.9788587689399719 0.5176151990890503 2.4689743518829346
125 0.5634081959724426 0.997742772102356 0.5094850659370422 2.6854658126831055
126 0.566930890083313 0.9899572134017944 0.5067750811576843 2.6231415271759033
127 0.5664905309677124 0.991565465927124 0.4878048896789551 2.6105973720550537
128 0.564288854598999 0.9860780835151672 0.4932249188423157 2.5380430221557617
129 0.5686922073364258 0.9833790063858032 0.5203251838684082 2.4683165550231934
130 0.5739762187004089 0.9808921813964844 0.5094850659370422 2.229617118835449
131 0.5733157396316528 0.9814651012420654 0.5094850659370422 2.6231682300567627
132 0.5682518482208252 0.9827560782432556 0.5311653017997742 2.6283791065216064
133 0.5750770568847656 0.9702853560447693 0.5149051547050476 2.9302749633789062
134 0.5728753805160522 0.9822345972061157 0.5203251838684082 2.5221457481384277
135 0.5713342428207397 0.9781364798545837 0.49593496322631836 2.530266761779785
136 0.5693526864051819 0.985643208026886 0.5149051547050476 2.4692676067352295
